,uid,ts,Z,answers
607,CplxtMwtDVqJb9Mo7,2249.464201,0.0,"s7.addthis.com.cdn.cloudflare.net,104.16.23.35,104.16.24.35,104.16.27.35,104.16.17.35,104.16.20.35,104.16.18.35,104.16.21.35,104.16.26.35,104.16.25.35,104.16.19.35,104.16.16.35,104.16.22.35"
608,CuDNGd3ZKTcbkqQSm2,2249.616530,0.0,"bootstrapcdn.jdorfman.netdna-cdn.com,94.31.29.154,108.161.188.218"
609,ChyT4Z1D1EZX9qmOKb,2249.748432,0.0,"www-google-analytics.l.google.com,216.58.209.174"
610,C8Mpy21w9Nmc4nnvrd,2252.868414,0.0,"m.addthisedge.com,m.addthisedge.com.cdn.cloudflare.net,104.16.25.235,104.16.26.235,104.16.27.235,104.16.24.235,104.16.23.235"
611,CXcSdzrXgeSQ03VU5,2252.899089,0.0,"prod.pinterest.map.fastly.net,prod.pinterest.global.map.fastlylb.net,23.235.43.84"
612,CrOnwZ1jyeUTNYwGq5,2253.321704,0.0,37.60.246.138
613,CTMun94HPMqsTEL8ac,2253.322468,0.0,"vm-wsn.wspc.com.sg,202.79.202.174"
614,C97Xzh3oObL28LYTyc,2253.320331,0.0,"clients.l.google.com,216.58.209.174"
615,COhtyH4PjQHlaeRp1,2253.322104,0.0,"www.addthis.com.cdn.cloudflare.net,104.16.17.35,104.16.22.35,104.16.27.35,104.16.26.35,104.16.21.35,104.16.20.35,104.16.16.35,104.16.25.35,104.16.18.35,104.16.23.35,104.16.24.35,104.16.19.35"
616,CLncqq1WhJeMAmSisl,2253.345075,0.0,"vm-web.wspc.com.sg,202.79.202.175"
617,C5Bojq4w3ZfUGIudx1,2253.344353,0.0,198.115.93.98
618,C63TIQ3hUt6L7kfeP,2253.380471,0.0,"vm-web.wspc.com.sg,202.79.202.175"
619,CwCvEK1DqJG8s7Ysx2,2253.380914,0.0,"vm-web.wspc.com.sg,202.79.202.175"
620,CMUuJf2XAxcyYWoaUi,2253.401356,0.0,52.76.45.45
621,Cwe3xw2cA7nkxl8Na2,2253.603890,0.0,"tapestry-eu.tapad.com,vhosts-eu.tapad.com,vhosts-am1.tapad.com,185.57.60.186,185.57.60.185"
622,CRhdJl3XWWML88b0ze,2253.666445,0.0,"m.addthisedge.com,m.addthisedge.com.cdn.cloudflare.net,104.16.27.235,104.16.24.235,104.16.26.235,104.16.23.235,104.16.25.235"
623,C0IX3Y3HsgUCG7uI28,2253.580732,0.0,"technologythemag.com,216.157.102.21"
624,C1SmTyYFGzDFWzeZc,2253.775652,0.0,"vm-web.wspc.com.sg,202.79.202.175"
625,CTAAnd3nExctkmnKV9,2253.796917,0.0,"vm-web.wspc.com.sg,202.79.202.175"
626,CvqsxF3dznb3A4I9tk,2254.374467,0.0,"vm-web.wspc.com.sg,202.79.202.175"
627,CBRMo84ZPsLuObrDKg,2254.413656,0.0,144.171.20.6
628,CRfGZg4ucPQa4CQ029,2244.863659,0.0,-
629,C4jPk636dljPnNl2f4,2253.352396,0.0,-
630,CbPIEH3PORgR9BMjb,2253.406009,0.0,-
631,CN5Gjn32fjOEUKwRKi,2477.167291,0.0,"storage.l.googleusercontent.com,172.217.20.80"
632,CJydrs2Lv2bIoi5LMj,2477.245324,0.0,"r8.sn-nx5cvox-hpa6.c.bigcache.googleapis.com,149.3.176.19"
633,CRbiwN3x613eAfq4Hf,2477.378161,0.0,"r10.sn-2gb7ln7s.c.bigcache.googleapis.com,173.194.10.79"
634,CQl52t1iV4E0GkbH9a,2481.810167,0.0,"clients.l.google.com,216.58.209.174"
635,CuROtc1MCBRVf7PpP9,2516.165209,0.0,172.217.16.99
636,CQMjPR2ss2ddSSLBFf,2528.308818,0.0,65.156.1.84
637,C9V7iX21ZJlRaGQHR9,2573.245596,0.0,"bootstrapcdn.jdorfman.netdna-cdn.com,108.161.188.218"
638,CYxJPQ27fZi7KYLRCi,2573.244009,0.0,"m.addthisedge.com,m.addthisedge.com.cdn.cloudflare.net,104.16.26.235,104.16.25.235,104.16.27.235,104.16.24.235,104.16.23.235"
639,CXvUF33tVz75MAndL2,2573.253507,0.0,"www-google-analytics.l.google.com,216.58.209.174"
640,C3X4nN1YjgwGl9G2I1,2573.248450,0.0,"s7.addthis.com.cdn.cloudflare.net,104.16.26.35,104.16.27.35,104.16.18.35,104.16.17.35,104.16.20.35,104.16.22.35,104.16.24.35,104.16.21.35,104.16.25.35,104.16.16.35,104.16.23.35,104.16.19.35"
641,CQAvmo12hFtozbWXo2,2574.449651,0.0,"www.addthis.com.cdn.cloudflare.net,104.16.16.35,104.16.23.35,104.16.18.35,104.16.26.35,104.16.24.35,104.16.27.35,104.16.19.35,104.16.21.35,104.16.22.35,104.16.20.35,104.16.25.35,104.16.17.35"
642,CRPrN01pR3a2OjF6X6,2574.792114,0.0,"tapestry-eu.tapad.com,vhosts-eu.tapad.com,vhosts-am1.tapad.com,185.57.60.186,185.57.60.185"
643,CamsMl2c1e2yodBmAb,2574.792492,0.0,"prod.pinterest.map.fastly.net,prod.pinterest.global.map.fastlylb.net,23.235.43.84"
644,CRTUhEN79sGjsnnae,2574.791642,0.0,"m.addthisedge.com,m.addthisedge.com.cdn.cloudflare.net,104.16.26.235,104.16.27.235,104.16.25.235,104.16.24.235,104.16.23.235"
645,Cn5CHX10mGYqflV0r8,2575.356678,0.0,"208.254.38.90,38.100.138.163,38.100.138.162,63.123.152.248,54.191.229.235,162.13.3.127"
646,CPnPnm4rSPTGlemgxl,2575.357104,0.0,37.60.246.138
647,Clc4Zu3sZo3tm2e9O1,2575.359243,0.0,"vm-web.wspc.com.sg,202.79.202.175"
648,Cs7v0s3h8Twd5dD4g1,2575.348450,0.0,"clients.l.google.com,216.58.209.174"
649,Csa4oG3mJXfdosav1g,2575.389227,0.0,"vm-web.wspc.com.sg,202.79.202.175"
650,CtXbH34awPNZIfw7h5,2575.718033,0.0,"vm-web.wspc.com.sg,202.79.202.175"
651,CN3JCUNAf3EAskjlk,2575.720056,0.0,52.76.45.45
652,CGbjI93YtTYezptq23,2575.789100,0.0,144.171.20.6
653,CfvXBZ2D7dauuvtiIg,2575.791010,0.0,"vm-web.wspc.com.sg,202.79.202.175"
654,CgsRQ4RkGDyMq7Sgk,2575.357464,0.0,"vm-wsn.wspc.com.sg,202.79.202.174"
655,CFRSpv1xrLwPc3o4Ak,2576.373687,0.0,"vm-web.wspc.com.sg,202.79.202.175"
656,CqQ6OQ1i9SstoQF85f,2575.813591,0.0,"vm-web.wspc.com.sg,202.79.202.175"
657,CDF4F82XZFJAgfN6B4,2575.359593,0.0,-
658,CpLmccXO3RP7lyMyk,2590.486974,0.0,65.156.1.84
659,CSdc012fWxHkH3HEAh,2634.045174,0.0,"m.addthisedge.com,m.addthisedge.com.cdn.cloudflare.net,104.16.26.235,104.16.25.235,104.16.27.235,104.16.24.235,104.16.23.235"
660,CWoKOm1FPp8gygMhYd,2634.046772,0.0,"s7.addthis.com.cdn.cloudflare.net,104.16.21.35,104.16.20.35,104.16.26.35,104.16.17.35,104.16.27.35,104.16.16.35,104.16.23.35,104.16.25.35,104.16.24.35,104.16.19.35,104.16.18.35,104.16.22.35"
661,CPk3Wb1gchMKgQN5P1,2676.427658,0.0,"www3.l.google.com,216.58.209.174"
662,C9qrzJ1SMS1vLpAGpl,2676.430054,0.0,"clients.l.google.com,216.58.209.174"
663,Cqi2Hm2atXOy13O9Ki,2676.425200,0.0,172.217.18.77
664,Ccy4Ro2ZehDCK3Ikl4,2676.614479,0.0,"googlehosted.l.googleusercontent.com,216.58.209.161"
665,C2oWlV3WaWigKpxwY4,2676.614858,0.0,216.58.209.174
666,CgeT8IrheizlVVYY3,2676.614031,0.0,"plus.l.google.com,216.58.209.174"
667,CNriiHbk70g9qbuOi,2676.648048,0.0,216.58.209.163
668,CJQtCs1tquecMwqNQf,2676.647632,0.0,"gstaticadssl.l.google.com,216.58.209.163"
669,C1vUaS2DQ4vwMX9Re3,2676.648391,0.0,172.217.18.68
670,CmCtYx3gFTnSKgGqF6,2676.691809,0.0,172.217.16.99
671,Cwrayj1xpTj62Upi14,2676.692186,0.0,216.58.209.163
672,Cbg7Ar21cZb3SYx6t7,2677.603900,0.0,"id.l.google.com,216.58.214.227"
673,Cfg4E61RfRVSU08PN7,2677.636894,0.0,"clients.l.google.com,216.58.209.174"
674,C4SnwZNwuifwOL1Sa,2677.637260,0.0,66.102.1.239
675,CEfrSuakUrzwyLNI6,2681.364800,0.0,172.217.18.68
676,CIPJkV38GT9LMBLjkk,2676.587795,0.0,-
677,CIPJkV38GT9LMBLjkk,2676.702308,0.0,-
678,Cvxh1E1lCjEnAQTPE,2683.509127,0.0,-
679,Cvxh1E1lCjEnAQTPE,2683.599895,0.0,-
680,CjdUuY3ANi1k2u47D1,2683.509611,0.0,-
681,CjdUuY3ANi1k2u47D1,2683.599745,0.0,-
682,Cc2u9EjYfhB8jknd2,2683.510081,0.0,-
683,Cc2u9EjYfhB8jknd2,2683.599546,0.0,-
684,C8W2CPH5YrWf6z0q,2685.728217,0.0,-
685,C8W2CPH5YrWf6z0q,2685.843301,0.0,-
686,CIBEtw1ocETTXPK0ef,2683.812289,1.0,-
687,CIBEtw1ocETTXPK0ef,2684.553403,1.0,-
688,CIBEtw1ocETTXPK0ef,2685.319164,1.0,-
689,CIBEtw1ocETTXPK0ef,2676.903962,1.0,-
690,CIBEtw1ocETTXPK0ef,2677.653641,1.0,-
691,CIBEtw1ocETTXPK0ef,2678.403543,1.0,-
692,CIBEtw1ocETTXPK0ef,2683.812584,1.0,-
693,CIBEtw1ocETTXPK0ef,2684.553361,1.0,-
694,CIBEtw1ocETTXPK0ef,2685.319273,1.0,-
695,CIBEtw1ocETTXPK0ef,2683.812865,1.0,-
696,CIBEtw1ocETTXPK0ef,2684.553258,1.0,-
697,CIBEtw1ocETTXPK0ef,2685.319316,1.0,-
698,CIBEtw1ocETTXPK0ef,2686.043522,1.0,-
699,CIBEtw1ocETTXPK0ef,2686.799368,1.0,-
700,CIBEtw1ocETTXPK0ef,2687.571844,1.0,-
701,C4t2ON3lpTQfC29m0a,2702.328889,0.0,"youtube-ui.l.google.com,216.58.209.206"
702,C8dJm62owhWQbzuAgc,2702.518556,0.0,"ytstatic.l.google.com,216.58.209.174"
703,CA4FSM1pzJVKYSM9o5,2736.714517,0.0,"sb.l.google.com,216.58.208.46"
704,CaWLGg1qtmAHXIxSs4,2737.241344,0.0,"safebrowsing.cache.l.google.com,216.58.214.206"
705,Cg9r5p3Paldmq50YQ7,2736.717013,0.0,-
706,Cg9r5p3Paldmq50YQ7,2736.827798,0.0,-
707,CKuHkK3F88ygNC9t2h,2750.188235,0.0,"id.l.google.com,216.58.214.227"
708,CwB5Ka6iMQPa9vV76,2750.187797,0.0,"plus.l.google.com,216.58.209.174"
709,CyWzhYlPbVX1dukka,2750.187408,0.0,172.217.16.99
710,C8mWxJ2g6hkQF5v5Cj,2750.198208,0.0,216.58.209.163
711,CbVu6B26oKYHdQOJ1k,2750.214435,0.0,172.217.18.68
712,Cuy4622f8SKHJaEne7,2750.220619,0.0,216.58.209.163
713,CnzotN1Dw7v7PUcV32,2750.448262,0.0,"199.16.156.102,199.16.156.6,199.16.156.70,199.16.156.198"
714,CZtbiKsgazRYrL8kl,2750.756914,0.0,"cs9.wac.phicdn.net,93.184.220.29"
715,CqczPBd0pf5xoP3G7,2750.759305,0.0,"cs9.wac.phicdn.net,93.184.220.29"
716,ChOANTb5IgMNBhjWi,2751.288907,0.0,"wildcard.twimg.com,104.244.43.231,104.244.43.39"
717,CyodYM2zraDT0IDPik,2751.304315,0.0,"wildcard.twimg.com,104.244.43.167,104.244.43.103"
718,CmO1kDXlWOS3yLZQb,2751.304859,0.0,"199.16.156.75,199.16.156.11"
719,C5YCAj1iMgggvQXiCg,2752.025588,0.0,"wildcard.twimg.com,104.244.43.167,104.244.43.199"
720,CqIe652dDp75w1V2zd,2753.009451,0.0,"clients.l.google.com,216.58.209.174"
721,C6DPmf4EdanBYX5OU3,2756.183518,0.0,"199.16.156.52,199.16.156.201"
722,C8jTum2OjYQdovGQAg,2756.276699,0.0,"www-google-analytics.l.google.com,216.58.209.174"
723,C5nBnt24En4qkjqkA,2756.277927,0.0,"stats.l.doubleclick.net,74.125.136.156,74.125.136.157,74.125.136.154,74.125.136.155"
724,CZSNiV2cAKPd82nHC9,2750.239784,0.0,-
725,CZSNiV2cAKPd82nHC9,2750.353278,0.0,-
726,CjR5od4hxiTfo5u5Jc,2737.027790,1.0,-
727,CjR5od4hxiTfo5u5Jc,2737.771683,1.0,-
728,CjR5od4hxiTfo5u5Jc,2738.545649,1.0,-
729,CjR5od4hxiTfo5u5Jc,2750.554111,1.0,-
730,CjR5od4hxiTfo5u5Jc,2751.304457,1.0,-
731,CjR5od4hxiTfo5u5Jc,2752.079775,1.0,-
732,C39k3g14SDsbCJdIvk,2875.444513,0.0,-
733,C39k3g14SDsbCJdIvk,2875.543928,0.0,-
734,C4X6hs40llteIqscBd,2875.746272,1.0,-
735,C4X6hs40llteIqscBd,2876.496837,1.0,-
736,C4X6hs40llteIqscBd,2877.248446,1.0,-
737,C5a0Ot4v2q1slpDUqi,3014.628104,0.0,"pipe.prd.skypedata.akadns.net,40.114.149.220"
738,CT5LkvzD06vXt2aK4,3038.786993,0.0,"clients.l.google.com,216.58.209.174"
739,Cmtqzj49ZEII9bfNe5,3039.124535,0.0,216.58.209.163
740,CvQqT036F0qMIVr8H9,3038.788859,0.0,-
741,CvQqT036F0qMIVr8H9,3038.882604,0.0,-
742,CVt08n9nTpCa3PxEf,3039.082994,1.0,-
743,CVt08n9nTpCa3PxEf,3039.835569,1.0,-
744,CVt08n9nTpCa3PxEf,3040.586600,1.0,-
745,ClcmS74PbIzjFHIrG2,3079.866126,0.0,"base-comserver-elb2-999746255.us-east-1.elb.amazonaws.com,23.23.129.241,23.23.122.136"
746,CNFFaf2LnDd3a3Jyca,3081.313800,0.0,"ec2.beanywhere.com,174.129.224.115"
747,Clteo9TMj10L8eDuh,3098.023811,0.0,"base-comserver-elb2-999746255.us-east-1.elb.amazonaws.com,23.23.122.136,23.23.129.241"
748,ChOhwn16HidrlMT8Rk,3098.861413,0.0,"base-comserver-elb2-999746255.us-east-1.elb.amazonaws.com,23.23.122.136,23.23.129.241"
749,CJptbb2qUtSIHPSVge,3099.836135,0.0,"base-comserver-elb2-999746255.us-east-1.elb.amazonaws.com,23.23.129.241,23.23.122.136"
750,C0a6Gs4WS7jnTduk6f,3100.271714,0.0,"base-comserver-elb2-999746255.us-east-1.elb.amazonaws.com,23.23.122.136,23.23.129.241"
751,C1TRJA2rlOnjqIJbSk,3101.063282,0.0,"base-comserver-elb2-999746255.us-east-1.elb.amazonaws.com,23.23.129.241,23.23.122.136"
752,CDvh3Fk0eZaxU5Hq5,3116.747476,0.0,"base-comserver-elb2-999746255.us-east-1.elb.amazonaws.com,23.23.129.241,23.23.122.136"
753,C4nKHo2Y7tKSWBfVl2,3132.391054,0.0,"base-comserver-elb2-999746255.us-east-1.elb.amazonaws.com,23.23.129.241,23.23.122.136"
754,CTwMrQZ5KsjcpL7H7,3148.059695,0.0,"base-comserver-elb2-999746255.us-east-1.elb.amazonaws.com,23.23.122.136,23.23.129.241"
755,CL6L8t31X2zPEcqKVa,3163.750059,0.0,"base-comserver-elb2-999746255.us-east-1.elb.amazonaws.com,23.23.122.136,23.23.129.241"
756,CMFkxF6BqTSTCHM8j,3179.439949,0.0,"base-comserver-elb2-999746255.us-east-1.elb.amazonaws.com,23.23.122.136,23.23.129.241"
757,CdGNAg3I1L0wl7PIub,3195.156299,0.0,"base-comserver-elb2-999746255.us-east-1.elb.amazonaws.com,23.23.122.136,23.23.129.241"
758,CDnfCClA7QU9xrAma,3210.845887,0.0,"base-comserver-elb2-999746255.us-east-1.elb.amazonaws.com,23.23.129.241,23.23.122.136"
759,CcdCtQ21KD9ujBR2i8,3226.528252,0.0,"base-comserver-elb2-999746255.us-east-1.elb.amazonaws.com,23.23.129.241,23.23.122.136"
760,CVrW994frHna0QB9gb,3231.427186,0.0,"base-comserver-elb2-999746255.us-east-1.elb.amazonaws.com,23.23.129.241,23.23.122.136"
761,CLU5Bw2ryEt5AWdaN6,3312.457579,0.0,-
762,CoqZVz1bggnN4nVLB5,3462.046937,0.0,172.217.16.99
763,CoBqc14lUql2i0Yzpl,3466.288600,0.0,"id.l.google.com,216.58.209.163"
764,CwDIgAcu1nMQdQ4n2,3466.288930,0.0,"ytstatic.l.google.com,216.58.209.174"
765,CEVJGx3oPYuccf7Zef,3466.289495,0.0,216.58.209.163
766,CM2q8C4iWL0fJWmJq3,3466.288231,0.0,"plus.l.google.com,216.58.209.174"
767,CSk2jG3AyM5bIFd2v3,3466.307541,0.0,172.217.18.68
768,Co4x2R3MgtcsxQ0Xf,3466.364486,0.0,216.58.209.163
769,CzWRhF44Y8fxSm5pzi,3466.384462,0.0,"youtube-ui.l.google.com,216.58.209.206"
770,Ca30MP14Afx6zeMZ9a,3467.450753,0.0,216.58.198.195
771,CsHOw44mNjZGxcWNj3,3476.345248,0.0,"trap.trafficmanager.net,trap-euwe-01.cloudapp.net,168.63.15.132"
772,CuKN9XJKdXQQ2IV59,3549.165498,0.0,"plus.l.google.com,216.58.209.174"
773,CUqXez44iQOBs5IQ72,3549.167847,0.0,"ytstatic.l.google.com,216.58.209.174"
774,CfLT9K3LPG4BB2GKTj,3549.166265,0.0,"173.194.112.79,173.194.112.95,173.194.112.87,173.194.112.88"
775,CmH2YD2itLEe9whY2,3549.167189,0.0,"id.l.google.com,216.58.214.227"
776,Cox6vCFiQnzaKup63,3549.163591,0.0,172.217.16.99
777,CYL6zf3ZkQkOZYgopi,3549.191293,0.0,172.217.18.68
778,CtYBGu1U6HYIBU2msi,3549.417722,0.0,62.210.79.188
779,CSrzHjob1aLUZWFpa,3550.183050,0.0,216.58.209.163
780,CRXuCW1CYNNgCCiFOl,3550.215099,0.0,216.58.209.163
781,C2HWPC19p9AL7ZdM0g,3550.215252,0.0,"youtube-ui.l.google.com,216.58.209.174"
782,CI9van3U6a544iXRH2,3550.254926,0.0,"googleadapis.l.google.com,173.194.65.95"
783,CVqFwD4Rn0sMLhJ3ih,3550.552036,0.0,"gstaticadssl.l.google.com,216.58.209.163"
784,CMmPquVSDO9Qa8xwg,3551.916765,0.0,"hearst.map.fastly.net,23.235.43.200"
785,CJxhRa1kwpv1Fbo52,3552.029771,0.0,"hbu.h-cdn.co.global.prod.fastly.net,global-ssl.fastly.net,fallback.global-ssl.fastly.net,185.31.17.249"
786,Ck0TtA3W5ppbW9XPXi,3552.275648,0.0,"199.16.156.70,199.16.156.6,199.16.156.38,199.16.156.102"
787,CrEp51pDu4Yuj3Vji,3552.276009,0.0,"star-mini.c10r.facebook.com,31.13.84.36"
788,CuExNr1MtGEJlzBNDb,3552.278031,0.0,"glb-any-eu.www.linkedin.com,any-eu.www.linkedin.com,185.63.147.10"
789,Clce0r3cGWo2UIfCLg,3552.273038,0.0,"23.235.37.217,104.156.85.217,23.235.33.217,104.156.81.217"
790,C3oRup2eWFXlPyljr4,3552.276394,0.0,"64.235.52.202,64.235.52.207,64.235.52.180"
791,CzdSeT2i47nt4lg5Si,3552.290694,0.0,"www-google-analytics.l.google.com,216.58.209.174"
792,C82WmM2hglr94VFIL5,3552.862967,0.0,"ens-eu-west-b-lb-710191286.eu-west-1.elb.amazonaws.com,54.228.184.71,54.217.209.241"
793,C5zW7c1XTHkMEBI4R9,3553.024827,0.0,"prod.vimeo-video.map.fastly.net,prod.vimeo-video.map.fastlylb.net,23.235.43.143"
794,CJDU8T2Gu83JBn8pNi,3553.043664,0.0,"stats.l.doubleclick.net,74.125.136.157,74.125.136.154,74.125.136.155,74.125.136.156"
795,CjsYJr2SIBlLn84ZQc,3553.043273,0.0,"ssl-google-analytics.l.google.com,216.58.214.232"
796,CsB8cL3QLpxPKzIfYa,3553.949946,0.0,"prod.vimeo-video.map.fastly.net,prod.vimeo-video.map.fastlylb.net,23.235.43.143"
797,CK6qf83RZhCFXE6hN1,3553.989409,0.0,"104.156.85.217,104.156.81.217,23.235.33.217,23.235.37.217"
798,CA5mGF2ZGJb2z55ndh,3554.158350,0.0,"52.4.16.217,52.0.142.173,52.22.41.220,52.4.142.143,52.22.71.95,52.6.136.108,54.152.122.6,54.210.137.46"
799,CCbl8l2Y0ugSXOmSie,3554.158902,0.0,"23.235.37.84,104.156.85.84,23.235.33.84,104.156.81.84"
800,CBTtLf3bRDzQTGyqjh,3554.157474,0.0,98.158.195.7
801,C4XBPo3aY4pohwOi5i,3554.161848,0.0,198.160.103.47
802,CGVN8z1Y9fwtAgHno6,3554.162225,0.0,"subscribe.hearstmags.com.edgekey.net,e950.p.akamaiedge.net,23.8.211.233"
803,CLhFal5xSGibTbA2a,3554.178949,0.0,"redirect.hearstdigital.com,54.152.63.67"
804,C7tSPk3rHNUZRZXxDc,3554.233506,0.0,"198.41.249.131,162.159.251.131"
805,C0OnKw3xPomlT4ynSf,3554.263407,0.0,"gofriday.eu,185.2.4.18"
806,C9JUTgznV3doKJSi6,3554.285347,0.0,"www.pinterest.com.edgekey.net,e9343.a.akamaiedge.net,23.63.71.14"
807,Cj5b3rRitIYpKr0n2,3554.342059,0.0,"ext.squarespace.com,ext-cust.squarespace.com,198.49.23.144,198.185.159.144,198.49.23.145,198.185.159.145"
808,C9UEye1zl58sZKwIg7,3554.377080,0.0,"twitter.com,199.16.156.70,199.16.156.6,199.16.156.38,199.16.156.102"
809,CuMfbN2SG0K3XJpVBg,3555.205283,0.0,"cs84.wac.edgecastcdn.net,93.184.220.113"
810,Cf7BTC4ffgCk4jmQqf,3555.252284,0.0,74.208.173.163
811,C1zfNl1063PF674je,3555.259766,0.0,75.98.17.65
812,CbD09K19Cz6sUpp5C3,3555.301055,0.0,"d1ykf07e75w7ss.cloudfront.net,54.192.202.249"
813,Ct0j041qfpOUIq89y1,3555.302797,0.0,208.146.36.28
814,Cg4a0D36UlvPTge6og,3555.310227,0.0,"us-east-1-doorman-colo-1844179115.us-east-1.elb.amazonaws.com,52.72.143.239,52.1.147.211"
815,CwzMgm3JFi6Ib8OTYa,3555.312429,0.0,"dub-1-apex.go.sonobi.com,sonobi-go-apex-102761320.eu-west-1.elb.amazonaws.com,52.18.229.72,52.18.45.123"
816,CqYQSZWkLvhGgYO77,3555.314092,0.0,"d15iqksy24647g.cloudfront.net,54.192.200.227"
817,CkBu5V1EpZbP3XYHLb,3555.332064,0.0,"pixel-js.ic-live.com,54.230.200.150,54.230.200.109,54.230.200.33,54.230.200.230,54.230.200.73,54.230.200.116,54.230.200.102,54.230.200.246"
818,CckNW73XAtEOzqJQNd,3555.358665,0.0,"66.117.29.38,66.235.138.193,66.235.138.195,66.235.138.194,66.235.139.205,66.235.139.206,66.235.139.207,66.235.139.17,66.235.139.18,66.235.139.19"
819,CZqNUt4JsAQhQNYCZe,3555.500291,0.0,"latency-pixel.ic-live.com,54.246.96.138"
820,C3qRL633zm5ovGilKh,3555.712250,0.0,"g.crwdcntrl.net,td.crwdcntrl.net,bcpad0.dub.loc.crwdcntrl.net,elb-tse-01-1047733575.eu-west-1.elb.amazonaws.com,52.18.40.183,54.77.251.202,52.19.114.209,52.18.204.125,52.17.100.63,52.17.249.178,52.30.175.104,52.17.120.197"
821,CtjHXr23lkW34vGjFg,3555.712608,0.0,"aax.amazon-adsystem.amazon.com,aax-eu.amazon-adsystem.com,54.239.39.149"
822,CIE2wt1nNoQIc181b,3555.813082,0.0,"g.crwdcntrl.net,td.crwdcntrl.net,bcpad0.dub.loc.crwdcntrl.net,elb-tse-01-1047733575.eu-west-1.elb.amazonaws.com,52.18.40.183,52.18.204.125,52.19.114.209,52.17.249.178,52.30.175.104,54.77.251.202,52.17.100.63,52.17.120.197"
823,Ckv4Vc3uc2ZWwVhpYk,3555.808367,0.0,"pagead46.l.doubleclick.net,172.217.16.98"
824,CrNyf43HhMLHLViRgj,3555.812720,0.0,"as.casalemedia.com.edgesuite.net,a1853.g.akamai.net,195.113.232.72,195.113.232.73"
825,CaO45f1OjNP9rCBxCe,3555.813520,0.0,173.241.240.212
826,CHiVAX2rRhjMfoe917,3556.211438,0.0,"log-balancer-vpc-1-1401678100.us-east-1.elb.amazonaws.com,54.165.224.234,52.73.21.151,52.72.144.12,52.73.89.0,184.72.98.177,54.175.54.188,54.175.131.122,54.88.17.183"
827,CY7HF21lJiIsacXOX5,3556.210720,0.0,"pagead.l.doubleclick.net,172.217.16.98"
828,CxmbSo4NU3Cx6LZy2i,3556.211090,0.0,"pagead46.l.doubleclick.net,172.217.16.98"
829,CNUe2b2SnmGB7ii5U4,3556.212322,0.0,"s0-2mdn-net.l.google.com,172.217.16.102"
830,C5AKAN3QDAzOyoXTDb,3556.211810,0.0,"pagead46.l.doubleclick.net,172.217.18.66"
831,C1VoSzgldsHmDdhmk,3556.235681,0.0,"misc-anycast.l.google.com,216.239.32.27"
832,CrFuAeGhDiY7a4Aal,3556.526816,0.0,173.241.240.143
833,CgdjPe3YHptPvtsJgj,3556.611665,0.0,"g.geogslb.com,ib.anycast.adnxs.com,37.252.163.206,37.252.163.3,37.252.163.113,37.252.163.154,37.252.163.83,37.252.163.210,37.252.162.241,37.252.162.252"
834,CLxOUP19H2X8QC8pJh,3556.753382,0.0,54.87.217.165
835,Cfzo372TbqrAgrFOu4,3556.818317,0.0,"ttd-euwest-match-adsrvr-org-139334178.eu-west-1.elb.amazonaws.com,54.247.189.38,176.34.122.2,176.34.234.44,176.34.252.98,176.34.115.9,54.246.112.35,54.247.102.54,46.137.164.2"
836,Cdgc5v3h2EwYPSvWp6,3556.816195,0.0,"pixel-origin.mathtag.com,185.29.133.199,185.29.133.52,185.29.135.42,185.29.133.34"
837,CJ26fA1cmTRfFtRXYa,3556.819709,0.0,"104.155.4.1,104.155.70.73,104.155.68.2,104.155.5.178,104.155.50.157,104.155.76.74,104.155.77.39,104.155.58.209,104.155.53.48,104.155.18.97,104.155.17.92,104.155.37.64,104.155.53.183,104.155.9.53,104.155.42.203"
838,CCMdq52tOMuUjHkrj4,3556.938246,0.0,"p-awse-211774586.us-east-1.elb.amazonaws.com,50.16.214.238,107.20.193.182,23.23.132.59,23.23.150.67,23.23.194.209,184.73.192.121,54.225.180.130,54.243.255.139"
839,CT1gQP3rz0XVsmSzV4,3557.178871,0.0,"dub-1-sync.go.sonobi.com,sonobi-go-sync-966310644.eu-west-1.elb.amazonaws.com,46.51.204.137,52.30.118.221"
840,CA79oX1432VUqIe4y4,3557.227244,0.0,"pagead-googlehosted.l.google.com,172.217.18.65"
841,ClzHEz3yfVF3URucl5,3557.228465,0.0,"latency-pixel.ic-live.com,54.246.96.138"
842,CurJq4oUywQ11fH0j,3557.933872,0.0,"partnerad.l.doubleclick.net,172.217.16.98"
843,CPfNaIvGocmd779Vf,3558.620610,0.0,"ams1.ib.adnxs.com,37.252.163.233,37.252.162.139,37.252.162.64,37.252.163.105,37.252.163.115,37.252.162.237,37.252.162.59,37.252.162.244"
844,CM8h8z2qvhgd1aFuk7,3558.625649,0.0,"pagead46.l.doubleclick.net,172.217.16.98"
845,CXSK1xWpM52uEVcYl,3558.787061,0.0,"195.113.232.83,195.113.232.80"
846,CIsPpLvO2WYY63Tj1,3549.168527,0.0,-
847,Cm3WEn2i48PYQot095,3549.199738,0.0,-
848,Cw1Oxg8HXzqAEYDDl,3549.200486,0.0,-
849,C0GIPm1JufBOr2ZB9i,3559.258041,0.0,"pr-bh.ybp.gysm.yahoodns.net,77.238.185.35"
850,CPFzUF3EhqKqE1wk52,3559.257620,0.0,"eu-gmtdmp.mookie1.com,95.131.122.232"
851,CfB5FK2Au58reeTsJa,3559.441430,0.0,107.178.255.114
